x,y,vx,e,theta_e,mode
3.948779685291053,-0.7456795139384059,2.249660925190303,0.020387027160955223,0.023898943077715895,HIGH
3.9483256465490384,-0.7478828848056499,2.249722186587038,0.02044521636131582,0.023064978142504078,HIGH
3.9478698407993402,-0.7500859536167923,2.24978562828549,0.020501579969042026,0.02221620128314905,HIGH
3.947412301178337,-0.7522887281636292,2.2498510664172526,0.02055615405414893,0.021355220517414786,HIGH
3.9469530590586803,-0.7544912157621301,2.249918328312354,0.020608972656663095,0.020484524279940075,HIGH
3.946492144233619,-0.7566934232976048,2.249987253127628,0.02066006799096018,0.019606482331914643,HIGH
3.94602958508769,-0.7588953572672161,2.2500576921907984,0.020709470635527336,0.018723346925345163,HIGH
3.945565408754452,-0.7610970238199126,2.2501295091022806,0.0207572097088483,0.017837254202037522,HIGH
3.9450996412619137,-0.7632984287938603,2.25020257963305,0.020803313032079957,0.016950225808152197,HIGH
3.9446323076663,-0.7654995777514464,2.2502767914533557,0.020847807279181077,0.01606417070591193,HIGH
3.9441634321747614,-0.7677004760119308,2.250352043723688,0.02089071811512671,0.015180887164764512,HIGH
3.943693038257635,-0.7699011286818209,2.2504282465761607,0.02093207032282593,0.014302064915016954,HIGH
3.943221148750826,-0.7721015406830433,2.250505320511425,0.020971887919342392,0.013429287447668914,HIGH
3.942747785948872,-0.7743017167789893,2.250583195733349,0.021010194261996563,0.012564034444872751,HIGH
3.9422729716892206,-0.7765016615985105,2.250661811441,0.021047012144908065,0.011707684326147438,HIGH
3.9417967274282506,-0.7787013796579393,2.2507411150949554,0.02108236388651948,0.010861516896155887,HIGH
3.9413190743095208,-0.780900875381213,2.2508210616726374,0.021116271408626285,0.010026716080530296,HIGH
3.94084003322474,-0.7831001531181789,2.250901612925224,0.021148756307410727,0.009204372736902,HIGH
3.940359624867908,-0.7852992171611574,2.2509827366467134,0.021179839916971928,0.008395487528939594,HIGH
3.9398778697830776,-0.7874980717598412,2.2510644059639158,0.021209543365810716,0.007600973851843218,HIGH
3.9393947884061578,-0.78969672113461,2.251146598654528,0.021237887626724163,0.006821660798372653,HIGH
3.9389104011011655,-0.7918951694883366,2.251229296498965,0.02126489356053751,0.006058296155099452,HIGH
3.938424728191314,-0.7940934210167642,2.2513124846703048,0.02129058195408746,0.005311549419174444,HIGH
3.93793778998531,-0.7962914799175304,2.2513961511655376,0.021314973552851557,0.004582014826484571,HIGH
3.937449606799215,-0.7984893503979152,2.2514802862802603,0.021338089088606668,0.003870214382647452,HIGH
3.936960198974207,-0.8006870366813893,2.251564882128064,0.021359949302475072,0.0031766008888389763,HIGH
3.9364695868905657,-0.8028845430130351,2.251649932205063,0.02138057496370815,0.0025015609549925433,HIGH
3.93597779097819,-0.805081873663917,2.2517354309993425,0.021399986884535337,0.0018454179934246362,HIGH
3.935484831723935,-0.8072790329344701,2.251821373644529,0.021418205931397455,0.001208435186448087,HIGH
3.9349907296760507,-0.8094760251569791,2.251907755616202,0.02143525303286104,0.0005908184220204671,HIGH
3.9344955054459807,-0.8116728546972164,2.251994572469479,0.02145114918450236,-7.280808054455079e-06,HIGH
3.9339991797077705,-0.8138695259553046,2.2520818196157895,0.021465915451029556,-0.0005857625524043897,HIGH
3.9335017731953217,-0.8160660433658704,2.252169492136604,0.021479572965902572,-0.001144575591434771,HIGH
3.9330033066977137,-0.8182624113975506,2.252257584631711,0.021492142928692937,-0.0016837146799233427,HIGH
3.9325038010528033,-0.8204586345519117,2.2523460910995072,0.021503646600414872,-0.0022032178446314,HIGH
3.9320032771392968,-0.8226547173618416,2.2524350048466806,0.0215141052970466,-0.0027031637403240882,HIGH
3.9315017558674845,-0.8248506643894679,2.2525243184246593,0.021523540381444245,-0.0031836690672157886,HIGH
3.930999258168808,-0.8270464802236577,2.2526140235901755,0.021531973253845545,-0.003644886052509566,HIGH
3.9304958049844267,-0.8292421694771488,2.252704111287355,0.02153942534114179,-0.004086999998363261,HIGH
3.929991417252935,-0.831437736783361,2.252794571648794,0.021545918085092097,-0.004510226898293501,HIGH
3.9294861158973733,-0.8336331867929331,2.2527946056616663,0.019198242605880704,0.0347233132589404,HIGH
3.928978108328011,-0.8358279993806338,2.252799707927629,0.019292152491705235,0.03433710120055533,HIGH
3.928467485239958,-0.8380222002851904,2.252809888352459,0.01938328396896163,0.03388831562764838,HIGH
3.927954330860496,-0.8402158134696402,2.2528250904365277,0.019471731310798667,0.033381291499763766,HIGH
3.9274387234252237,-0.8424088612379662,2.2528452037067157,0.01955758208321374,0.03282025950054268,HIGH
3.9269207356284355,-0.8446013643460928,2.2528700747397115,0.01964091763508747,0.03220934123926367,HIGH
3.9264004350485955,-0.8467933421075157,2.2528995168747104,0.019721813561878854,0.03155254506933258,HIGH
3.925877884549764,-0.8489848124938122,2.252933318712475,0.019800340143882218,0.030853762491541925,HIGH
3.925353142659846,-0.8511757922302539,2.2529712514958415,0.019876562759940028,0.030116765110986154,HIGH
3.9248262639265206,-0.8533662968867239,2.2530130754641973,0.019950542277508504,0.029345202117508906,HIGH
3.9242972992517138,-0.8555563409641229,2.2530585452713794,0.02002233541995628,0.028542598260501206,HIGH
3.9237662962054616,-0.8577459379764307,2.2531074145528884,0.02009199511197919,0.027712352289767317,HIGH
3.9232332993200054,-0.8599351005285797,2.2531594397244548,0.020159570803989106,0.026857735835038365,HIGH
3.9226983503649504,-0.8621238403902811,2.253214383089845,0.020225108776332507,0.025981892697553244,HIGH
3.9221614886042984,-0.8643121685659396,2.253272015331495,0.02028865242417586,0.025087838527947603,HIGH
3.9216227510361614,-0.8665000953607794,2.2533321174531156,0.020350242523876752,0.0241784608654958,HIGH
